strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170602011401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602011803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602030905,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602031303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050905,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602050906,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051002,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051003,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051004,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051005,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602051202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060409,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602060904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602061001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602061002,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602061003,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602061004,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602061005,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070706,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070707,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602070904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071002,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602071107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080108,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080409,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080410,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080411,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080412,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080607,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602080608,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602090905,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602091001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602091002,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602091003,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602091004,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170602100505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
