strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
010200020202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020408,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020507,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030107,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030108,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030109,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030110,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030111,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010510,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010207,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010208,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010408,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010409,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010605,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010606,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010706,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010707,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010801,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010802,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010803,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010804,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010805,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010904,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010905,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011001,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011002,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011003,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011004,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011005,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011006,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101020405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010605,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010606,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010607,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010608,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010706,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010707,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010708,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010709,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010801,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010802,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010803,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010804,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010805,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010806,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010807,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010904,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010905,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010906,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010907,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010908,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011001,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011002,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011003,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011004,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011005,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102011604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102020101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102020102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102020103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
